threshold,falsePositives,truePositives,precision,recall,falsePositiveRate,f1,accuracy,falseOmissionRate,feature,group,falseNegatives,trueNegatives,dataset
0.061,1323.0,1309.0,0.4973404255319149,0.7399660825325043,0.0917284892186091,0.5948648034537605,0.8898838932806324,0.0339233038348082,sex_Female,1.0,460.0,13100.0,Test
0.062,1294.0,1304.0,0.5019245573518091,0.7371396269078575,0.0897178118283297,0.5972063201282344,0.8913661067193676,0.034206267470943,sex_Female,1.0,465.0,13129.0,Test
0.063,1275.0,1300.0,0.5048543689320388,0.7348784624081401,0.0884004714691811,0.5985267034990792,0.892292490118577,0.034442241316002,sex_Female,1.0,469.0,13148.0,Test
0.064,1266.0,1298.0,0.5062402496099844,0.7337478801582815,0.0877764681411634,0.5991230094622664,0.8927248023715415,0.0345611975344878,sex_Female,1.0,471.0,13157.0,Test
0.065,1249.0,1293.0,0.508654602675059,0.7309214245336348,0.086597795188241,0.5998608211551844,0.8934659090909091,0.0348717948717948,sex_Female,1.0,476.0,13174.0,Test
0.066,1232.0,1290.0,0.5114988104678826,0.7292255511588468,0.0854191222353185,0.601258447914239,0.8943305335968379,0.0350402340892465,sex_Female,1.0,479.0,13191.0,Test
0.067,1222.0,1287.0,0.5129533678756477,0.7275296777840587,0.0847257852041877,0.6016830294530154,0.8947628458498024,0.0352261930863114,sex_Female,1.0,482.0,13201.0,Test
0.068,1206.0,1285.0,0.5158570855078282,0.7263990955342001,0.0836164459543784,0.6032863849765258,0.8956274703557312,0.0353258886212685,sex_Female,1.0,484.0,13217.0,Test
0.069,1190.0,1285.0,0.5191919191919192,0.7263990955342001,0.0825071067045691,0.6055607917059378,0.8966156126482213,0.0352846832397754,sex_Female,1.0,484.0,13233.0,Test
0.07,1181.0,1283.0,0.520698051948052,0.7252685132843414,0.0818831033765513,0.6061894637373021,0.8970479249011858,0.0354020979020979,sex_Female,1.0,486.0,13242.0,Test
0.071,1167.0,1279.0,0.5228945216680294,0.723007348784624,0.0809124315329681,0.6068801897983392,0.8976655138339921,0.0356467335952277,sex_Female,1.0,490.0,13256.0,Test
0.072,1157.0,1275.0,0.5242598684210527,0.7207461842849068,0.0802190945018373,0.6069983337300643,0.8980360671936759,0.0359011627906976,sex_Female,1.0,494.0,13266.0,Test
0.073,1144.0,1274.0,0.5268817204301075,0.7201808931599774,0.0793177563613672,0.6085502746596608,0.8987771739130435,0.0359372731232757,sex_Female,1.0,495.0,13279.0,Test
0.074,1138.0,1272.0,0.5278008298755187,0.7190503109101187,0.0789017541426887,0.6087580760947596,0.899024209486166,0.0360615295312726,sex_Female,1.0,497.0,13285.0,Test
0.075,1132.0,1270.0,0.5287260616153205,0.71791972866026,0.0784857519240102,0.6089666746583552,0.8992712450592886,0.0361856417693981,sex_Female,1.0,499.0,13291.0,Test
0.076,1123.0,1269.0,0.5305183946488294,0.7173544375353307,0.0778617485959925,0.6099495313626532,0.8997653162055336,0.036231884057971,sex_Female,1.0,500.0,13300.0,Test
0.077,1116.0,1266.0,0.5314861460957179,0.7156585641605426,0.0773764126742009,0.6099735003613587,0.9000123517786561,0.0364228819695872,sex_Female,1.0,503.0,13307.0,Test
0.078,1109.0,1264.0,0.5326590813316477,0.714527981910684,0.0768910767524093,0.6103331723804926,0.9003211462450593,0.0365438888486865,sex_Female,1.0,505.0,13314.0,Test
0.079,1105.0,1263.0,0.5333614864864865,0.7139626907857547,0.076613741939957,0.6105873821609862,0.9005064229249012,0.0366030092592592,sex_Female,1.0,506.0,13318.0,Test
0.08,1097.0,1262.0,0.5349724459516745,0.7133973996608253,0.0760590723150523,0.6114341085271318,0.9009387351778656,0.0366514855779657,sex_Female,1.0,507.0,13326.0,Test
0.081,1092.0,1261.0,0.5359116022099447,0.712832108535896,0.0757124037994869,0.6118389131489569,0.9011857707509882,0.0367078546137726,sex_Female,1.0,508.0,13331.0,Test
0.082,1086.0,1259.0,0.5368869936034115,0.7117015262860373,0.0752964015808084,0.612056392805056,0.9014328063241108,0.0368310825449555,sex_Female,1.0,510.0,13337.0,Test
0.083,1079.0,1256.0,0.5379014989293361,0.7100056529112493,0.0748110656590168,0.6120857699805067,0.9016798418972332,0.037021000216497,sex_Female,1.0,513.0,13344.0,Test
0.084,1075.0,1256.0,0.5388245388245388,0.7100056529112493,0.0745337308465645,0.6126829268292683,0.9019268774703556,0.0370103167159656,sex_Female,1.0,513.0,13348.0,Test
0.085,1070.0,1255.0,0.5397849462365591,0.70944036178632,0.0741870623309991,0.6130923302393747,0.9021739130434784,0.0370664166726761,sex_Female,1.0,514.0,13353.0,Test
0.086,1066.0,1255.0,0.5407152089616545,0.70944036178632,0.0739097275185467,0.6136919315403423,0.9024209486166008,0.0370557277773772,sex_Female,1.0,514.0,13357.0,Test
0.087,1055.0,1253.0,0.542894280762565,0.7083097795364612,0.0731470567843028,0.6146676477802305,0.9029767786561264,0.0371650821089023,sex_Female,1.0,516.0,13368.0,Test
0.088,1049.0,1252.0,0.5441112559756628,0.7077444884115319,0.0727310545656243,0.6152334152334152,0.9032855731225296,0.0372183428118925,sex_Female,1.0,517.0,13374.0,Test
0.089,1046.0,1251.0,0.5446234218545929,0.7071791972866026,0.0725230534562851,0.6153467781603541,0.9034090909090908,0.0372795969773299,sex_Female,1.0,518.0,13377.0,Test
0.09,1037.0,1250.0,0.5465675557498907,0.7066139061616733,0.0718990501282673,0.616370808678501,0.903903162055336,0.0373247033441208,sex_Female,1.0,519.0,13386.0,Test
0.091,1032.0,1249.0,0.5475668566418238,0.7060486150367439,0.0715523816127019,0.6167901234567902,0.9041501976284584,0.0373804902595068,sex_Female,1.0,520.0,13391.0,Test
0.092,1026.0,1247.0,0.548614166300044,0.7049180327868853,0.0711363793940234,0.6170212765957447,0.904397233201581,0.0375026941590631,sex_Female,1.0,522.0,13397.0,Test
0.093,1023.0,1245.0,0.548941798941799,0.7037874505370265,0.0709283782846841,0.6167946494921971,0.9044589920948616,0.0376328641195058,sex_Female,1.0,524.0,13400.0,Test
0.094,1018.0,1244.0,0.5499557913351016,0.7032221594120972,0.0705817097691187,0.6172165715703299,0.904706027667984,0.0376884422110552,sex_Female,1.0,525.0,13405.0,Test
0.095,1016.0,1244.0,0.5504424778761062,0.7032221594120972,0.0704430423628926,0.6175229585505089,0.9048295454545454,0.0376830318690783,sex_Female,1.0,525.0,13407.0,Test
0.096,1011.0,1244.0,0.5516629711751663,0.7032221594120972,0.0700963738473271,0.6182902584493042,0.9051383399209486,0.0376695128076343,sex_Female,1.0,525.0,13412.0,Test
0.097,1011.0,1243.0,0.5514640638864241,0.7026568682871679,0.0700963738473271,0.6179468058662689,0.905076581027668,0.037738556464342,sex_Female,1.0,526.0,13412.0,Test
0.098,1009.0,1242.0,0.5517547756552643,0.7020915771622386,0.069957706441101,0.617910447761194,0.9051383399209486,0.0378021662721469,sex_Female,1.0,527.0,13414.0,Test
0.099,1002.0,1238.0,0.5526785714285715,0.6998304126625212,0.0694723705193094,0.6176103766525318,0.9053236166007904,0.0380590596330275,sex_Female,1.0,531.0,13421.0,Test
0.1,998.0,1237.0,0.5534675615212528,0.6992651215375919,0.0691950357068571,0.617882117882118,0.9055088932806324,0.0381170738697427,sex_Female,1.0,532.0,13425.0,Test
0.101,995.0,1234.0,0.5536114849708389,0.6975692481628039,0.0689870345975178,0.6173086543271635,0.9055088932806324,0.03831554823462,sex_Female,1.0,535.0,13428.0,Test
0.102,992.0,1234.0,0.5543575920934412,0.6975692481628039,0.0687790334881786,0.6177722152690863,0.9056941699604744,0.0383073177717313,sex_Female,1.0,535.0,13431.0,Test
0.103,990.0,1234.0,0.5548561151079137,0.6975692481628039,0.0686403660819524,0.6180816428750312,0.9058176877470356,0.0383018327605956,sex_Female,1.0,535.0,13433.0,Test
0.104,986.0,1234.0,0.5558558558558558,0.6975692481628039,0.0683630312695001,0.6187014289295563,0.906064723320158,0.038290867449184,sex_Female,1.0,535.0,13437.0,Test
0.105,985.0,1232.0,0.5557059088858818,0.6964386659129451,0.068293697566387,0.6181635725037631,0.9060029644268774,0.0384257602862254,sex_Female,1.0,537.0,13438.0,Test
0.106,981.0,1232.0,0.5567103479439675,0.6964386659129451,0.0680163627539346,0.6187845303867403,0.90625,0.0384147650046498,sex_Female,1.0,537.0,13442.0,Test
0.107,977.0,1230.0,0.5573176257362936,0.6953080836630865,0.0677390279414823,0.618712273641851,0.9063735177865612,0.0385412942438326,sex_Female,1.0,539.0,13446.0,Test
0.108,971.0,1228.0,0.5584356525693497,0.6941775014132278,0.0673230257228038,0.6189516129032258,0.9066205533596838,0.0386621882369756,sex_Female,1.0,541.0,13452.0,Test
0.109,968.0,1226.0,0.5587967183226983,0.6930469191633691,0.0671150246134646,0.6187231895029018,0.9066823122529644,0.0387912558936991,sex_Female,1.0,543.0,13455.0,Test
0.11,965.0,1224.0,0.5591594335312928,0.6919163369135105,0.0669070235041253,0.6184941889843356,0.9067440711462452,0.0389202313789902,sex_Female,1.0,545.0,13458.0,Test
0.111,959.0,1222.0,0.5602934433745989,0.6907857546636518,0.0664910212854468,0.61873417721519,0.9069911067193676,0.0390407536935265,sex_Female,1.0,547.0,13464.0,Test
0.112,955.0,1221.0,0.5611213235294118,0.6902204635387225,0.0662136864729945,0.6190114068441065,0.9071763833992096,0.0390981735159817,sex_Female,1.0,548.0,13468.0,Test
0.113,954.0,1221.0,0.5613793103448276,0.6902204635387225,0.0661443527698814,0.6191683569979716,0.90723814229249,0.0390953841763572,sex_Female,1.0,548.0,13469.0,Test
0.114,952.0,1220.0,0.5616942909760589,0.6896551724137931,0.0660056853636552,0.6191321999492514,0.9072999011857708,0.0391583452211126,sex_Female,1.0,549.0,13471.0,Test
0.115,947.0,1218.0,0.5625866050808314,0.6885245901639344,0.0656590168480898,0.6192170818505338,0.9074851778656128,0.039281385898624,sex_Female,1.0,551.0,13476.0,Test
0.116,943.0,1217.0,0.5634259259259259,0.6879592990390051,0.0653816820356375,0.6194960549758207,0.9076704545454546,0.0393386545039908,sex_Female,1.0,552.0,13480.0,Test
0.117,940.0,1217.0,0.5642095503013445,0.6879592990390051,0.0651736809262982,0.619969434538971,0.9078557312252964,0.0393302458140363,sex_Female,1.0,552.0,13483.0,Test
0.118,934.0,1216.0,0.5655813953488372,0.6873940079140758,0.0647576787076197,0.6205664710385302,0.9081645256916996,0.0393818544366899,sex_Female,1.0,553.0,13489.0,Test
0.119,927.0,1214.0,0.5670247547874825,0.686263425664217,0.0642723427858281,0.6209718670076726,0.9084733201581028,0.039498968044979,sex_Female,1.0,555.0,13496.0,Test
0.12,917.0,1210.0,0.5688763516690174,0.6840022611644997,0.0635790057546973,0.6211498973305954,0.9088438735177866,0.0397440455030216,sex_Female,1.0,559.0,13506.0,Test
0.121,915.0,1209.0,0.5692090395480226,0.6834369700395704,0.0634403383484712,0.6211148214744414,0.9089056324110673,0.0398066533977822,sex_Female,1.0,560.0,13508.0,Test
0.122,910.0,1204.0,0.5695364238410596,0.6806105144149237,0.0630936698329057,0.6201390677311358,0.9089056324110673,0.0401335416962636,sex_Female,1.0,565.0,13513.0,Test
0.123,909.0,1202.0,0.5693983893889152,0.679479932165065,0.0630243361297926,0.6195876288659793,0.9088438735177866,0.0402670264895959,sex_Female,1.0,567.0,13514.0,Test
0.124,902.0,1201.0,0.5710889205896339,0.6789146410401357,0.0625390002080011,0.6203512396694215,0.9092144268774704,0.0403151394705089,sex_Female,1.0,568.0,13521.0,Test
0.125,900.0,1200.0,0.5714285714285714,0.6783493499152063,0.0624003328017749,0.6203153269578703,0.909276185770751,0.0403775191598069,sex_Female,1.0,569.0,13523.0,Test
0.126,894.0,1198.0,0.5726577437858509,0.6772187676653476,0.0619843305830964,0.6205646205646205,0.9095232213438736,0.0404964539007092,sex_Female,1.0,571.0,13529.0,Test
0.127,892.0,1196.0,0.5727969348659003,0.676088185415489,0.0618456631768702,0.6201711174487944,0.9095232213438736,0.0406267725467952,sex_Female,1.0,573.0,13531.0,Test
0.128,886.0,1196.0,0.574447646493756,0.676088185415489,0.0614296609581917,0.6211373669176837,0.9098937747035574,0.0406094968107725,sex_Female,1.0,573.0,13537.0,Test
0.129,883.0,1194.0,0.574867597496389,0.6749576031656302,0.0612216598488525,0.6209048361934476,0.909955533596838,0.0407368048175699,sex_Female,1.0,575.0,13540.0,Test
0.13,876.0,1192.0,0.5764023210831721,0.6738270209157716,0.0607363239270609,0.6213187385978629,0.9102643280632412,0.0408524497309544,sex_Female,1.0,577.0,13547.0,Test
0.131,867.0,1189.0,0.578307392996109,0.6721311475409836,0.0601123205990431,0.6216993464052287,0.9106348814229248,0.0410299943406904,sex_Female,1.0,580.0,13556.0,Test
0.132,864.0,1188.0,0.5789473684210527,0.6715658564160543,0.0599043194897039,0.6218267469248888,0.9107583992094862,0.041089108910891,sex_Female,1.0,581.0,13559.0,Test
0.133,860.0,1187.0,0.5798729848558867,0.671000565291125,0.0596269846772516,0.6221174004192872,0.910943675889328,0.0411452810180275,sex_Female,1.0,582.0,13563.0,Test
0.134,854.0,1185.0,0.5811672388425699,0.6698699830412662,0.0592109824585731,0.6223739495798319,0.9111907114624506,0.0412633363951105,sex_Female,1.0,584.0,13569.0,Test
0.135,846.0,1184.0,0.5832512315270936,0.6693046919163369,0.0586563128336684,0.6233219268228481,0.911623023715415,0.0413077248976133,sex_Female,1.0,585.0,13577.0,Test
0.136,841.0,1184.0,0.5846913580246914,0.6693046919163369,0.058309644318103,0.6241433842909858,0.9119318181818182,0.0412931460436225,sex_Female,1.0,585.0,13582.0,Test
0.137,839.0,1182.0,0.5848589807026224,0.6681741096664783,0.0581709769118768,0.6237467018469657,0.9119318181818182,0.0414226236680544,sex_Female,1.0,587.0,13584.0,Test
0.138,837.0,1176.0,0.5842026825633383,0.6647823629169022,0.0580323095056507,0.6218931782125859,0.9116847826086956,0.0418224134283094,sex_Female,1.0,593.0,13586.0,Test
0.139,832.0,1169.0,0.584207896051974,0.6608253250423969,0.0576856409900852,0.620159151193634,0.9115612648221344,0.0422803185117327,sex_Female,1.0,600.0,13591.0,Test
0.14,827.0,1163.0,0.5844221105527638,0.6574335782928208,0.0573389724745198,0.6187815908486299,0.9114995059288538,0.0426700464723278,sex_Female,1.0,606.0,13596.0,Test
0.141,821.0,1154.0,0.5843037974683545,0.6523459581684568,0.0569229702558413,0.6164529914529915,0.9113142292490118,0.0432580713230639,sex_Female,1.0,615.0,13602.0,Test
0.142,815.0,1146.0,0.5843957164711882,0.647823629169022,0.0565069680371628,0.6144772117962466,0.9111907114624506,0.043777668470241,sex_Female,1.0,623.0,13608.0,Test
0.143,812.0,1146.0,0.585291113381001,0.647823629169022,0.0562989669278236,0.6149718272068688,0.9113759881422924,0.0437684417591681,sex_Female,1.0,623.0,13611.0,Test
0.144,808.0,1145.0,0.5862775217613927,0.6472583380440927,0.0560216321153712,0.6152606125738851,0.9115612648221344,0.043823302198188,sex_Female,1.0,624.0,13615.0,Test
0.145,805.0,1142.0,0.5865434001027221,0.6455624646693047,0.055813631006032,0.6146393972012917,0.9115612648221344,0.044015444015444,sex_Female,1.0,627.0,13618.0,Test
0.146,798.0,1139.0,0.588022715539494,0.6438665912945166,0.0553282950842404,0.6146788990825688,0.911808300395257,0.0441950192914766,sex_Female,1.0,630.0,13625.0,Test
0.147,797.0,1138.0,0.5881136950904393,0.6433013001695873,0.0552589613811273,0.6144708423326134,0.911808300395257,0.0442589605106263,sex_Female,1.0,631.0,13626.0,Test
0.148,792.0,1138.0,0.5896373056994819,0.6433013001695873,0.0549122928655619,0.615301432819681,0.91211709486166,0.0442434441172346,sex_Female,1.0,631.0,13631.0,Test
0.149,792.0,1137.0,0.5894245723172629,0.642736009044658,0.0549122928655619,0.6149269875608437,0.9120553359683794,0.0443104536212578,sex_Female,1.0,632.0,13631.0,Test
0.15,790.0,1136.0,0.5898234683281413,0.6421707179197287,0.0547736254593357,0.6148849797023005,0.91211709486166,0.0443712323005747,sex_Female,1.0,633.0,13633.0,Test
0.151,783.0,1136.0,0.5919749869723815,0.6421707179197287,0.0542882895375442,0.6160520607375272,0.9125494071146244,0.044349471029216,sex_Female,1.0,633.0,13640.0,Test
0.152,781.0,1136.0,0.5925925925925926,0.6421707179197287,0.054149622131318,0.6163863266413456,0.9126729249011858,0.0443432574430823,sex_Female,1.0,633.0,13642.0,Test
0.153,778.0,1135.0,0.5933089388395191,0.6416054267947994,0.0539416210219787,0.6165127648017382,0.9127964426877472,0.0444008684081518,sex_Female,1.0,634.0,13645.0,Test
0.154,774.0,1135.0,0.5945521215295967,0.6416054267947994,0.0536642862095264,0.6171832517672649,0.9130434782608696,0.0443884338024224,sex_Female,1.0,634.0,13649.0,Test
0.155,772.0,1134.0,0.5949632738719832,0.64104013566987,0.0535256188033002,0.6171428571428572,0.9131052371541502,0.0444491110177796,sex_Female,1.0,635.0,13651.0,Test
0.156,764.0,1134.0,0.5974710221285564,0.64104013566987,0.0529709491783956,0.6184892282519772,0.9135993083003952,0.0444242339443122,sex_Female,1.0,635.0,13659.0,Test
0.157,758.0,1134.0,0.5993657505285412,0.64104013566987,0.0525549469597171,0.6195028680688337,0.9139698616600792,0.0444055944055944,sex_Female,1.0,635.0,13665.0,Test
0.158,757.0,1133.0,0.5994708994708995,0.6404748445449406,0.052485613256604,0.6192948893140202,0.9139698616600792,0.0444693049923087,sex_Female,1.0,636.0,13666.0,Test
0.159,751.0,1130.0,0.6007442849548112,0.6387789711701526,0.0520696110379255,0.6191780821917807,0.9141551383399208,0.0446509677870169,sex_Female,1.0,639.0,13672.0,Test
0.16,748.0,1127.0,0.6010666666666666,0.6370830977953647,0.0518616099285862,0.6185510428100988,0.9141551383399208,0.04484179646574,sex_Female,1.0,642.0,13675.0,Test
0.161,743.0,1127.0,0.6026737967914438,0.6370830977953647,0.0515149414130208,0.6194009343226161,0.914463932806324,0.0448261416003351,sex_Female,1.0,642.0,13680.0,Test
0.162,742.0,1126.0,0.6027837259100642,0.6365178066704352,0.0514456077099077,0.619191641462744,0.914463932806324,0.0448896956157497,sex_Female,1.0,643.0,13681.0,Test
0.163,741.0,1123.0,0.6024678111587983,0.6348219332956473,0.0513762740067947,0.6182218552160749,0.9143404150197628,0.0450865438302624,sex_Female,1.0,646.0,13682.0,Test
0.164,737.0,1122.0,0.6035502958579881,0.6342566421707179,0.0510989391943423,0.6185226019845644,0.9145256916996048,0.0451405846647596,sex_Female,1.0,647.0,13686.0,Test
0.165,735.0,1122.0,0.6042003231017771,0.6342566421707179,0.0509602717881162,0.6188637617209045,0.914649209486166,0.0451342867108475,sex_Female,1.0,647.0,13688.0,Test
0.166,732.0,1121.0,0.6049649217485159,0.6336913510457886,0.0507522706787769,0.6189950303699614,0.9147727272727272,0.0451914359439291,sex_Female,1.0,648.0,13691.0,Test
0.167,728.0,1119.0,0.6058473199783433,0.6325607687959299,0.0504749358663246,0.6189159292035399,0.9148962450592886,0.0453119553851516,sex_Female,1.0,650.0,13695.0,Test
0.168,727.0,1117.0,0.6057483731019523,0.6314301865460712,0.0504056021632115,0.6183227234984776,0.914834486166008,0.0454418734318371,sex_Female,1.0,652.0,13696.0,Test
0.169,724.0,1116.0,0.6065217391304348,0.6308648954211419,0.0501976010538722,0.6184538653366584,0.9149580039525692,0.0454988851727982,sex_Female,1.0,653.0,13699.0,Test
0.17,722.0,1115.0,0.6069678824169842,0.6302996042962126,0.0500589336476461,0.6184137548530227,0.9150197628458498,0.0455590386624869,sex_Female,1.0,654.0,13701.0,Test
0.171,720.0,1115.0,0.6076294277929155,0.6302996042962126,0.0499202662414199,0.618756936736959,0.915143280632411,0.0455526920665877,sex_Female,1.0,654.0,13703.0,Test
0.172,719.0,1115.0,0.6079607415485279,0.6302996042962126,0.0498509325383068,0.6189286705523176,0.9152050395256917,0.0455495194316757,sex_Female,1.0,654.0,13704.0,Test
0.173,717.0,1113.0,0.6081967213114754,0.6291690220463538,0.0497122651320807,0.6185051403167546,0.9152050395256917,0.0456760896811029,sex_Female,1.0,656.0,13706.0,Test
0.174,716.0,1113.0,0.608529250956807,0.6291690220463538,0.0496429314289676,0.6186770428015563,0.9152667984189724,0.0456729095592842,sex_Female,1.0,656.0,13707.0,Test
0.175,711.0,1112.0,0.609983543609435,0.6286037309214245,0.0492962629134022,0.6191536748329621,0.9155138339920948,0.0457234323891711,sex_Female,1.0,657.0,13712.0,Test
0.176,706.0,1111.0,0.6114474408365438,0.6280384397964952,0.0489495943978367,0.6196319018404908,0.9157608695652174,0.0457739130434782,sex_Female,1.0,658.0,13717.0,Test
0.177,705.0,1111.0,0.611784140969163,0.6280384397964952,0.0488802606947237,0.6198047419804742,0.915822628458498,0.0457707289927657,sex_Female,1.0,658.0,13718.0,Test
0.178,700.0,1109.0,0.6130458817025981,0.6269078575466365,0.0485335921791582,0.6198993851313582,0.91600790513834,0.0458875060835708,sex_Female,1.0,660.0,13723.0,Test
0.179,700.0,1106.0,0.6124031007751938,0.6252119841718485,0.0485335921791582,0.6187412587412587,0.915822628458498,0.046086472959822,sex_Female,1.0,663.0,13723.0,Test
0.18,695.0,1106.0,0.6141032759578012,0.6252119841718485,0.0481869236635928,0.6196078431372549,0.9161314229249012,0.046070460704607,sex_Female,1.0,663.0,13728.0,Test
0.181,694.0,1101.0,0.6133704735376044,0.6223855285472019,0.0481175899604797,0.6178451178451179,0.9158843873517788,0.0463985552545669,sex_Female,1.0,668.0,13729.0,Test
0.182,689.0,1100.0,0.6148686416992734,0.6218202374222724,0.0477709214449143,0.6183249016301292,0.9161314229249012,0.0464486565298896,sex_Female,1.0,669.0,13734.0,Test
0.183,686.0,1095.0,0.6148231330713082,0.6189937817976258,0.0475629203355751,0.6169014084507042,0.91600790513834,0.0467698286031503,sex_Female,1.0,674.0,13737.0,Test
0.184,678.0,1090.0,0.6165158371040724,0.6161673261729791,0.0470082507106704,0.6163415323720667,0.9161931818181818,0.0470743205768164,sex_Female,1.0,679.0,13745.0,Test
0.185,672.0,1089.0,0.6183986371379898,0.6156020350480498,0.0465922484919919,0.6169971671388101,0.916501976284585,0.0471207816506132,sex_Female,1.0,680.0,13751.0,Test
0.186,672.0,1089.0,0.6183986371379898,0.6156020350480498,0.0465922484919919,0.6169971671388101,0.916501976284585,0.0471207816506132,sex_Female,1.0,680.0,13751.0,Test
0.187,670.0,1087.0,0.6186681844052362,0.614471452798191,0.0464535810857657,0.6165626772546795,0.916501976284585,0.0472462764114998,sex_Female,1.0,682.0,13753.0,Test
0.188,669.0,1086.0,0.6188034188034188,0.6139061616732617,0.0463842473826527,0.616345062429058,0.916501976284585,0.0473089977142065,sex_Female,1.0,683.0,13754.0,Test
0.189,665.0,1086.0,0.6202170188463735,0.6139061616732617,0.0461069125702003,0.6170454545454546,0.9167490118577076,0.0472958936361747,sex_Female,1.0,683.0,13758.0,Test
0.19,664.0,1085.0,0.6203544882790166,0.6133408705483324,0.0460375788670872,0.6168277430358158,0.9167490118577076,0.0473585820120473,sex_Female,1.0,684.0,13759.0,Test
0.191,662.0,1085.0,0.6210646823125358,0.6133408705483324,0.0458989114608611,0.6171786120591581,0.9168725296442688,0.0473520249221183,sex_Female,1.0,684.0,13761.0,Test
0.192,662.0,1085.0,0.6210646823125358,0.6133408705483324,0.0458989114608611,0.6171786120591581,0.9168725296442688,0.0473520249221183,sex_Female,1.0,684.0,13761.0,Test
0.193,660.0,1084.0,0.6215596330275229,0.6127755794234031,0.0457602440546349,0.6171363506974097,0.9169342885375494,0.0474114064230343,sex_Female,1.0,685.0,13763.0,Test
0.194,657.0,1084.0,0.6226306720275704,0.6127755794234031,0.0455522429452957,0.6176638176638176,0.9171195652173914,0.047401563905612,sex_Female,1.0,685.0,13766.0,Test
0.195,651.0,1084.0,0.6247838616714697,0.6127755794234031,0.0451362407266172,0.6187214611872146,0.9174901185770752,0.0473818911254063,sex_Female,1.0,685.0,13772.0,Test
0.196,649.0,1081.0,0.6248554913294798,0.6110797060486151,0.044997573320391,0.6178908259502717,0.9174283596837944,0.0475729497994744,sex_Female,1.0,688.0,13774.0,Test
0.197,648.0,1081.0,0.6252168883747831,0.6110797060486151,0.0449282396172779,0.6180674671240708,0.9174901185770752,0.0475696605130332,sex_Female,1.0,688.0,13775.0,Test
0.198,645.0,1081.0,0.6263035921205099,0.6110797060486151,0.0447202385079387,0.6185979971387698,0.917675395256917,0.0475597953822756,sex_Female,1.0,688.0,13778.0,Test
0.199,643.0,1081.0,0.627030162412993,0.6110797060486151,0.0445815711017125,0.6189521900944747,0.9177989130434784,0.0475532209012994,sex_Female,1.0,688.0,13780.0,Test
0.2,639.0,1081.0,0.6284883720930232,0.6110797060486151,0.0443042362892602,0.6196617942103755,0.9180459486166008,0.0475400773908236,sex_Female,1.0,688.0,13784.0,Test
0.201,635.0,1079.0,0.6295215869311552,0.6099491237987563,0.0440269014768078,0.6195808211312087,0.918169466403162,0.0476585163696643,sex_Female,1.0,690.0,13788.0,Test
0.202,633.0,1079.0,0.6302570093457944,0.6099491237987563,0.0438882340705817,0.619936799770181,0.9182929841897232,0.0476519337016574,sex_Female,1.0,690.0,13790.0,Test
0.203,631.0,1079.0,0.6309941520467837,0.6099491237987563,0.0437495666643555,0.6202931876976143,0.9184165019762844,0.047645352851816,sex_Female,1.0,690.0,13792.0,Test
0.204,630.0,1079.0,0.6313633703920422,0.6099491237987563,0.0436802329612424,0.6204715353651524,0.9184782608695652,0.047642063108472,sex_Female,1.0,690.0,13793.0,Test
0.205,624.0,1078.0,0.6333725029377203,0.609383832673827,0.0432642307425639,0.6211466436185537,0.9187870553359684,0.0476880607315389,sex_Female,1.0,691.0,13799.0,Test
0.206,621.0,1078.0,0.6344908769864627,0.609383832673827,0.0430562296332247,0.621683967704729,0.9189723320158104,0.0476781894707789,sex_Female,1.0,691.0,13802.0,Test
0.207,618.0,1078.0,0.6356132075471698,0.609383832673827,0.0428482285238854,0.6222222222222221,0.9191576086956522,0.0476683222958057,sex_Female,1.0,691.0,13805.0,Test
0.208,616.0,1078.0,0.6363636363636364,0.609383832673827,0.0427095611176592,0.6225815766676293,0.9192811264822134,0.0476617464477859,sex_Female,1.0,691.0,13807.0,Test
0.209,614.0,1077.0,0.6369012418687168,0.6088185415488977,0.0425708937114331,0.622543352601156,0.919342885375494,0.047720846838149,sex_Female,1.0,692.0,13809.0,Test
0.21,611.0,1076.0,0.6378186129223473,0.6082532504239684,0.0423628926020938,0.6226851851851851,0.9194664031620552,0.0477766287487073,sex_Female,1.0,693.0,13812.0,Test
0.211,609.0,1073.0,0.6379310344827587,0.6065573770491803,0.0422242251958677,0.6218487394957983,0.9194046442687748,0.0479669193659545,sex_Female,1.0,696.0,13814.0,Test
0.212,607.0,1073.0,0.6386904761904761,0.6065573770491803,0.0420855577896415,0.6222093360394317,0.919528162055336,0.047960308710033,sex_Female,1.0,696.0,13816.0,Test
0.213,606.0,1072.0,0.6388557806912991,0.605992085924251,0.0420162240865284,0.6219901363504498,0.919528162055336,0.0480225988700565,sex_Female,1.0,697.0,13817.0,Test
0.214,604.0,1072.0,0.639618138424821,0.605992085924251,0.0418775566803023,0.6223512336719884,0.9196516798418972,0.0480159823642876,sex_Female,1.0,697.0,13819.0,Test
0.215,603.0,1072.0,0.64,0.605992085924251,0.0418082229771892,0.6225319396051103,0.919713438735178,0.0480126747950678,sex_Female,1.0,697.0,13820.0,Test
0.216,602.0,1071.0,0.6401673640167364,0.6054267947993216,0.0417388892740761,0.6223126089482858,0.919713438735178,0.0480749362903781,sex_Female,1.0,698.0,13821.0,Test
0.217,601.0,1070.0,0.6403351286654698,0.6048615036743923,0.041669555570963,0.622093023255814,0.919713438735178,0.0481371806349424,sex_Female,1.0,699.0,13822.0,Test
